id,uuid,source,sourceId,name,normalizedName,brand,category,subcategory,foodType,barcode,nutritionBasis,servingUnit,servingQuantity,servingDescription,servingWeightG,servingVolumeMl,caloriesKcalPer100g,proteinGPer100g,carbohydratesGPer100g,fatGPer100g,fiberGPer100g,sugarsGPer100g,addedSugarsGPer100g,saturatedFatGPer100g,transFatGPer100g,cholesterolMgPer100g,sodiumMgPer100g,potassiumMgPer100g,calciumMgPer100g,ironMgPer100g,magnesiumMgPer100g,vitaminCMgPer100g,folateMcgPer100g,vitaminAMcgPer100g,vitaminDMcgPer100g,vitaminEMgPer100g,vitaminKMcgPer100g,carotenoidsMcgPer100g,mufaMgPer100g,pufaMgPer100g,qualityScore,needsReview,notes
205545133031832482,indian-food-2da3e359fac3ba2cfe4a0b0fad1c1030,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0250,Sprouted moong raita,sprouted moong raita,,,,INDIAN_RECIPE,,PER_100_G,bowl,1,1 bowl,,,60.89,4.62,6.13,2.19,0.16,5.59,,1.29,,7.21,189.2,208.77,139.44,0.86,18.57,3.59,27.0,,,,,73.59,569.54,155.7,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
118528802132507791,indian-food-1a519514ac2bc8f8eb9a2a9254309bff,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0241,Sprouted moong salad,sprouted moong salad,,,,INDIAN_RECIPE,,PER_100_G,bowl,1,1 bowl,,,37.81,2.29,5.48,0.74,0.95,2.13,,0.35,,1.62,116.38,254.18,54.56,1.45,22.92,27.84,49.76,,,,,2753.77,160.55,165.36,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
792405056582382224,indian-food-aff30335bd0f290bb05476c0b8fa0ea7,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0777,Sprouts upma,sprouts upma,,,,INDIAN_RECIPE,,PER_100_G,plate,1,1 plate,,,316.25,9.5,44.96,10.44,7.16,1.67,,1.5,,0.0,147.82,248.98,36.78,2.76,44.1,0.48,26.63,,,,,527.19,2822.24,5520.69,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
169991136770456407,indian-food-25bee09ca2afb576764ba4f32670207d,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0831,Starfruit preserves,starfruit preserves,,,,INDIAN_RECIPE,,PER_100_G,jar,1,1 jar,,,128.93,0.24,33.62,0.12,0.78,33.47,,0.01,,0.0,2.06,49.72,5.24,0.2,4.09,17.65,4.32,,,,,42.28,9.31,57.51,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
298993145591066303,indian-food-4263cae893b6ebf15f20913cb39c5a69,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0646,Steamed cake with chocolate sauce,steamed cake with chocolate sauce,,,,INDIAN_RECIPE,,PER_100_G,small mould,1,1 small mould,,,301.91,4.49,29.06,19.01,0.29,19.72,,11.63,,78.72,100.32,131.49,67.76,0.85,25.73,1.81,25.81,,,,,234.47,5026.73,767.64,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
321111833409174546,indian-food-474d182db873c125af4bd735496e374d,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0298,Steamed orange pudding,steamed orange pudding,,,,INDIAN_RECIPE,,PER_100_G,large slice,1,1 large slice,,,278.03,2.34,41.53,12.04,0.58,26.53,,7.54,,31.86,79.1,108.76,21.15,0.55,11.23,21.74,15.92,,,,,164.78,3037.58,479.21,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
271069976486895876,indian-food-3c308b519c66104dfeece8371404899f,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0435,Steeped hot coffee,steeped hot coffee,,,,INDIAN_RECIPE,,PER_100_G,tea cup,1,1 tea cup,,,15.91,0.39,3.01,0.33,0.0,2.96,,0.2,,0.0,2.82,46.09,10.4,0.06,3.93,0.3,1.27,,,,,14.85,90.15,10.25,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
1049975787212829459,indian-food-e92436a5b94f313222e34e2c9e46315b,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0968,Stewed apple,stewed apple,,,,INDIAN_RECIPE,,PER_100_G,,,,,,91.93,0.17,22.49,0.37,1.48,20.45,,0.09,,0.0,1.53,67.0,9.25,0.18,4.91,,,,,,,130.86,29.22,161.14,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
33448442298325495,indian-food-076d52e597b59f77c03cae30209f66c1,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0306,Stewed apple with custard,stewed apple with custard,,,,INDIAN_RECIPE,,PER_100_G,piece,1,1 piece,,,92.87,1.27,18.36,1.82,1.01,15.46,,1.01,,0.0,16.66,82.79,49.24,0.18,6.11,5.6,10.2,,,,,151.63,448.46,153.56,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
809822589244969796,indian-food-b3d115ab3089344405d9e556123db1a0,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0642,Stewed fruit (with pear),stewed fruit (with pear),,,,INDIAN_RECIPE,,PER_100_G,bowl,1,1 bowl,,,74.32,0.25,18.22,0.32,2.84,17.67,,0.06,,0.0,1.7,68.56,5.94,0.21,5.87,2.48,4.33,,,,,57.78,21.89,64.44,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
758580505540430962,indian-food-a8704f35e460c72fa2d0b8a90377a536,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0391,Strawberry and vanilla cake with butter icing,strawberry and vanilla cake with butter icing,,,,INDIAN_RECIPE,,PER_100_G,slice,1,1 slice,,,370.54,3.89,44.25,20.39,0.79,32.43,,12.41,,101.12,107.27,74.53,28.17,0.7,9.76,8.4,12.8,,,,,235.02,5320.8,910.19,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
714665325261761739,indian-food-9eb0053ad842ccb036fce70d1384f912,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0622,Strawberry ice cream,strawberry ice cream,,,,INDIAN_RECIPE,,PER_100_G,ice cream cup,1,1 ice cream cup,,,215.61,4.15,12.26,16.96,0.0,11.6,,10.19,,86.39,37.62,96.4,77.08,0.34,7.36,2.13,22.0,,,,,185.91,4996.98,605.64,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
925195736095442315,indian-food-cd6f49ebdacc58bdba35fa32a1e60a30,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0586,Stuffed baked potatoes,stuffed baked potatoes,,,,INDIAN_RECIPE,,PER_100_G,potato,1,1 potato,,,100.2,3.82,11.03,4.39,1.31,0.4,,2.2,,72.99,92.09,429.14,25.72,0.81,20.95,18.77,23.25,,,,,260.91,1305.07,392.67,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
983776190812418166,indian-food-da7133bb7dc7076c6d474f46c82ef407,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0780,Stuffed bittergourd (dry) (Bharwa karela),stuffed bittergourd (dry) (bharwa karela),,,,INDIAN_RECIPE,,PER_100_G,bowl,1,1 bowl,,,217.65,1.29,2.49,22.38,3.0,0.07,,2.77,,0.0,519.29,284.18,16.72,1.29,28.1,43.5,48.09,,,,,365.52,4548.07,14075.41,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
16693810570096118,indian-food-03b4eeea8fa6df625840036ede9d46eb,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0574,Stuffed bittergourd (wet) (Bharwa karele),stuffed bittergourd (wet) (bharwa karele),,,,INDIAN_RECIPE,,PER_100_G,bowl,1,1 bowl,,,162.36,1.36,4.68,15.24,2.86,1.95,,1.9,,0.0,360.09,246.15,17.25,0.91,24.19,46.93,63.07,,,,,303.63,3100.73,9587.57,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
598793143210443582,indian-food-84f5730f2ff833e5be380077e8f97263,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0583,Stuffed bottle gourd (Stuffed ghiya/lauki),stuffed bottle gourd (stuffed ghiya/lauki),,,,INDIAN_RECIPE,,PER_100_G,portion,1,1 portion,,,93.19,5.84,4.36,5.8,1.18,1.52,,3.08,,45.61,106.99,149.44,71.83,0.66,13.73,9.01,92.91,,,,,130.86,1840.2,316.31,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
661438405778521491,indian-food-92de6b9c13abd936bee288d2e354507c,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0171,Stuffed brinjal (Bharwa baingan),stuffed brinjal (bharwa baingan),,,,INDIAN_RECIPE,,PER_100_G,brinjal,1,1 brinjal,,,93.0,1.53,3.96,7.73,4.09,0.92,,0.95,,0.0,212.88,250.79,24.37,0.75,23.6,1.13,17.11,,,,,366.32,1564.3,4757.68,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
273392098753070140,indian-food-3cb48aa5293443cc2a43882f8993920f,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0170,Stuffed capsicum (Bharwa shimla mirch),stuffed capsicum (bharwa shimla mirch),,,,INDIAN_RECIPE,,PER_100_G,capsicum,1,1 capsicum,,,90.94,1.34,8.26,5.7,2.01,1.21,,0.71,,0.0,173.94,312.57,15.17,0.61,18.8,74.25,38.35,,,,,1136.59,1125.61,3560.84,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
280606390885792240,indian-food-3e4ea069a73b9f0a9fc38135c7c57959,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0060,Stuffed egg omelette/omlet,stuffed egg omelette/omlet,,,,INDIAN_RECIPE,,PER_100_G,omelette,1,1 omelette,,,203.51,8.6,2.3,17.77,0.75,1.57,,4.76,,154.38,267.19,161.72,89.91,0.91,14.15,8.29,70.23,,,,,649.98,4522.7,7171.77,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
1108074086325223696,indian-food-f60ab82bc3b0110bdef42e2268b82b24,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0168,Stuffed okra (Bharwa bhindi),stuffed okra (bharwa bhindi),,,,INDIAN_RECIPE,,PER_100_G,bowl,1,1 bowl,,,94.34,2.08,3.85,7.66,4.15,0.48,,0.95,,0.0,210.03,265.83,86.89,1.18,64.47,22.65,63.97,,,,,1194.3,1555.76,4732.25,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
600944586375683457,indian-food-856fbead89ddd818c8da89cab28f4667,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0169,Stuffed round gourd (Bharwa tinde),stuffed round gourd (bharwa tinde),,,,INDIAN_RECIPE,,PER_100_G,bowl,1,1 bowl,,,72.8,1.1,4.02,5.75,2.1,1.96,,0.71,,0.0,180.15,132.68,20.21,0.59,18.75,37.36,71.07,,,,,1954.95,1164.52,3563.32,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
1077195840209888197,indian-food-ef2f7e8d13d23c53b31efc98db43a49d,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0172,Stuffed tomatoes (Bharwa tamatar),stuffed tomatoes (bharwa tamatar),,,,INDIAN_RECIPE,,PER_100_G,tomato,1,1 tomato,,,93.35,3.28,6.19,6.06,2.2,2.68,,1.39,,0.0,165.85,202.88,59.16,0.62,18.83,28.23,37.42,,,,,4231.0,1334.5,2965.78,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
184609716778811651,indian-food-28fdd8f2eafc103019be4077843603ff,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0699,Submarine sandwich,submarine sandwich,,,,INDIAN_RECIPE,,PER_100_G,hot dog bun,1,1 hot dog bun,,,216.92,6.09,13.6,15.32,1.24,2.5,,2.63,,62.46,254.28,130.98,72.35,1.23,13.19,21.43,36.34,,,,,1703.78,7975.42,3343.38,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
424479613437173955,indian-food-5e40df59d5160c3a2129c2054b82d96d,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0012,Summer cooler,summer cooler,,,,INDIAN_RECIPE,,PER_100_G,tall glass,1,1 tall glass,,,22.43,0.37,5.43,0.04,0.2,5.21,,0.01,,0.0,1.57,93.06,8.13,0.28,7.62,103.5,63.89,,,,,219.75,1.87,16.85,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
260593248615656601,indian-food-39dd02dce99ec9977e86c23c3a916a06,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0822,Sunflower cookies,sunflower cookies,,,,INDIAN_RECIPE,,PER_100_G,cookie,1,1 cookie,,,520.62,9.49,40.06,36.28,3.95,24.28,,11.03,,26.38,181.68,210.54,70.45,2.21,135.07,0.0,51.65,,,,,204.39,10688.66,12653.9,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
1055071474996845952,indian-food-ea45dea9fd59d8034487f47237528fe4,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0701,Sunset and sunrise open sandwich,sunset and sunrise open sandwich,,,,INDIAN_RECIPE,,PER_100_G,sandwich,1,1 sandwich,,,241.31,8.58,18.89,15.14,1.39,1.95,,2.54,,123.49,381.29,132.15,114.07,1.28,16.08,3.86,26.36,,,,,836.53,7632.82,3131.09,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
976943958356966840,indian-food-d8ecd5aa354bdb87b58f65e32ea9428f,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0403,Sweet and salty biscuit (Meethay aur namkeen biscuit),sweet and salty biscuit (meethay aur namkeen biscuit),,,,INDIAN_RECIPE,,PER_100_G,biscuit,1,1 biscuit,,,407.96,6.15,45.09,22.39,1.68,7.22,,13.97,,55.18,414.7,109.95,37.24,1.05,18.49,0.03,1.02,,,,,328.5,5632.04,932.33,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
313611474910621061,indian-food-45a2bf98f88ad857019c26a8dd83f1b1,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:1010,Sweet and sour tomato pickle (Khatta meetha tamatar ka achaar),sweet and sour tomato pickle (khatta meetha tamatar ka achaar),,,,INDIAN_RECIPE,,PER_100_G,,,,,,60.88,1.26,6.55,3.24,2.2,4.31,,0.37,,0.0,1281.94,203.12,15.18,0.54,21.26,,,,,,,6104.0,1728.6,779.18,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
545126100402195142,indian-food-790ad4cd4444ac6094277a4fcb971603,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0912,Sweet corn soup,sweet corn soup,,,,INDIAN_RECIPE,,PER_100_G,bowl,1,1 bowl,,,32.25,0.99,3.56,1.63,0.31,0.9,,0.2,,0.0,22.35,86.92,3.72,0.41,11.22,10.33,50.13,,,,,320.71,364.54,915.44,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
3002274807465442,indian-food-00aaa8d936ac5e289cf3872e49067baa,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0807,Sweet couscous dessert,sweet couscous dessert,,,,INDIAN_RECIPE,,PER_100_G,bowl,1,1 bowl,,,196.2,3.81,29.69,7.69,2.18,15.89,,2.65,,9.37,4.22,183.41,30.94,0.84,31.24,34.1,29.16,,,,,50.31,3090.03,1186.59,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
250609800841037105,indian-food-37a58493c5c8531a7ec87fdc76c85933,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0020,Sweet Lassi (Meethi lassi),sweet lassi (meethi lassi),,,,INDIAN_RECIPE,,PER_100_G,tall glass,1,1 tall glass,,,35.66,1.29,6.51,0.68,0.0,6.51,,0.43,,2.49,18.31,63.5,45.65,0.03,4.38,1.0,18.0,,,,,4.75,178.53,22.6,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
426604227792135282,indian-food-5eb9a48f13ae4726c299980a0003ec19,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0985,Sweet lemon pickle (Neembu ka meetha achaar),sweet lemon pickle (neembu ka meetha achaar),,,,INDIAN_RECIPE,,PER_100_G,,,,,,69.54,1.22,16.87,0.21,2.13,14.63,,0.1,,0.0,6415.9,148.65,42.57,1.02,21.98,,,,,,,60.89,12.65,95.94,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
926646624814927271,indian-food-cdc1c3218688da7b4edfb975c700f769,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0037,Sweet open sandwich,sweet open sandwich,,,,INDIAN_RECIPE,,PER_100_G,triangle,1,1 triangle,,,244.25,4.99,39.24,8.15,2.36,12.23,,4.45,,18.05,205.27,230.97,85.18,1.15,22.74,1.65,13.05,,,,,146.68,1778.49,289.97,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
26240367256937862,indian-food-05d3979992025863520fd8e72e0490a5,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0837,Sweet peach pickle (Aadoo ka achaar),sweet peach pickle (aadoo ka achaar),,,,INDIAN_RECIPE,,PER_100_G,jar,1,1 jar,,,144.64,0.46,37.01,0.2,1.32,36.46,,0.02,,0.0,33.04,150.24,11.99,0.33,5.64,7.36,8.5,,,,,27.58,103.24,39.71,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
237062441950634073,indian-food-34a3708f20de05965f2311a254d9df31,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0400,Sweet plain biscuit,sweet plain biscuit,,,,INDIAN_RECIPE,,PER_100_G,biscuit,1,1 biscuit,,,380.76,5.86,50.29,17.67,1.07,21.77,,10.76,,76.89,132.59,90.96,42.88,0.92,14.91,0.03,1.7,,,,,259.32,4559.26,810.64,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
807048759733224318,indian-food-b3336923051837e71e70a995f75a3849,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0423,Sweet poori (Meethi poori),sweet poori (meethi poori),,,,INDIAN_RECIPE,,PER_100_G,poori,1,1 poori,,,782.75,2.12,14.26,79.63,1.54,7.15,,9.59,,0.0,2.57,82.77,34.24,1.13,27.8,0.0,18.38,,,,,26.78,16442.58,50270.04,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
179260280255430599,indian-food-27cdc466ef63fc7c9b6f38a1210e3d15,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0818,Sweet potato biscuit (Shakarkand ke biscuit),sweet potato biscuit (shakarkand ke biscuit),,,,INDIAN_RECIPE,,PER_100_G,biscuit,1,1 biscuit,,,296.4,5.14,38.13,13.31,2.27,2.53,,8.23,,33.83,339.58,183.69,56.34,0.81,19.3,7.95,17.7,,,,,2742.52,3308.4,600.18,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
438637314884469501,indian-food-6165a505aeb82fd65c42e0f36d04306f,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0257,Sweet raita (Meetha raita),sweet raita (meetha raita),,,,INDIAN_RECIPE,,PER_100_G,bowl,1,1 bowl,,,99.24,3.24,17.93,1.78,1.02,15.36,,1.05,,5.73,42.98,233.29,108.91,0.21,16.72,5.2,24.9,,,,,111.2,427.02,146.15,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
1099012699892232409,indian-food-f407a3a4cb830d99198223a210b4dd92,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0115,Sweet rice (Meethe chawal),sweet rice (meethe chawal),,,,INDIAN_RECIPE,,PER_100_G,plate,1,1 plate,,,215.41,2.1,42.59,4.57,1.13,24.8,,2.41,,9.55,3.2,56.08,11.38,0.34,11.13,0.21,10.65,,,,,90.74,1377.46,361.35,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
425389063545726872,indian-food-5e7491977faa798527f4542a375b56ac,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0426,Sweet split chickpea roti (Sweet channa dal roti/Puranpoli),sweet split chickpea roti (sweet channa dal roti/puranpoli),,,,INDIAN_RECIPE,,PER_100_G,roti,1,1 roti,,,366.59,9.51,62.66,7.93,8.16,24.73,,3.9,,15.56,12.05,462.11,53.3,4.36,112.97,0.0,27.67,,,,,446.74,1865.06,1109.07,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
258403600086259861,indian-food-39608b487d2d8954c84bf5b86fae0ee7,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0964,Sweet wheat porridge (Sweet dalia),sweet wheat porridge (sweet dalia),,,,INDIAN_RECIPE,,PER_100_G,,,,,,140.66,5.11,23.77,2.79,2.37,12.23,,1.55,,0.0,24.63,265.94,99.18,1.98,36.02,,,,,,,1750.44,690.21,148.18,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
177188405217673351,indian-food-2757fea6f514087305ae102a23c3c92e,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0808,Sweetened yogurt (Shrikhand),sweetened yogurt (shrikhand),,,,INDIAN_RECIPE,,PER_100_G,bowl,1,1 bowl,,,107.18,5.27,16.02,2.89,0.08,15.81,,1.76,,9.95,73.61,261.06,183.02,0.17,18.36,2.79,50.44,,,,,22.7,789.1,133.58,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
747742168599253553,indian-food-a60838a66f05231c669d8c54e65d9a84,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0393,Swiss roll,swiss roll,,,,INDIAN_RECIPE,,PER_100_G,swiss roll,1,1 swiss roll,,,251.87,7.3,48.34,3.77,0.55,32.96,,1.19,,144.66,51.9,87.08,24.11,1.19,10.86,0.0,14.36,,,,,106.72,1385.94,523.14,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
310317624304829078,indian-food-44e783c343b82966d770218575bcd02d,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0083,Talaumein soup,talaumein soup,,,,INDIAN_RECIPE,,PER_100_G,soup bowl,1,1 soup bowl,,,35.63,10.12,4.17,12.78,1.94,0.77,,0.26,,12.4,11088.14,340.97,42.33,2.23,37.81,12.62,48.58,,,,,1060.6,354.08,793.19,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
135323803511456077,indian-food-1e0c44845f4814d67dae69bcdbcaf712,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0877,Tamarind chutney (Chintapandu pachadi/Puli chutney),tamarind chutney (chintapandu pachadi/puli chutney),,,,INDIAN_RECIPE,,PER_100_G,ml,1,1 ml,,,109.15,0.88,25.07,0.48,1.65,22.85,,0.2,,0.68,75.61,235.6,40.3,1.95,32.91,0.03,0.18,,,,,453.73,142.18,81.26,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
684047786121038127,indian-food-97e39d65523092fa35d169749ca771bc,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0117,Tamarind rice (Chintapandu pulihora/Puliyodharai/Puli sadam/Huli anna),tamarind rice (chintapandu pulihora/puliyodharai/puli sadam/huli anna),,,,INDIAN_RECIPE,,PER_100_G,plate,1,1 plate,,,373.04,7.45,65.08,8.53,5.12,11.65,,2.64,,7.7,162.41,369.08,50.94,2.89,58.32,0.84,23.02,,,,,3140.33,2460.18,2781.06,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
1050799770934092620,indian-food-e9530d30496a34c5850afb032cb2cf2e,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0223,Tandoori chicken,tandoori chicken,,,,INDIAN_RECIPE,,PER_100_G,chicken,1,1 chicken,,,145.2,16.26,2.34,7.93,0.5,1.58,,0.99,,44.25,158.0,287.21,44.33,0.9,22.02,39.53,182.73,,,,,69.37,1050.46,1025.32,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
328410769292807484,indian-food-48ebfdacc1c4d3c2ad66e001bfc7e805,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0234,Tandoori fish,tandoori fish,,,,INDIAN_RECIPE,,PER_100_G,piece,1,1 piece,,,95.98,11.19,2.37,4.64,0.58,1.6,,1.84,,23.41,123.94,226.36,37.27,0.46,24.8,19.66,27.55,,,,,658.16,952.48,1468.22,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
789887915822665415,indian-food-af63edfdafbcec701da7505080aa5784,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0102,Tandoori parantha/paratha,tandoori parantha/paratha,,,,INDIAN_RECIPE,,PER_100_G,parantha,1,1 parantha,,,295.37,5.08,30.74,16.51,5.44,0.86,,9.54,,39.77,1.14,148.98,14.98,1.96,59.88,0.0,7.79,,,,,437.25,4226.47,1092.69,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
